geoid,name,PctBachHigher,MedHHIncome,PctTravel60MinMore
05000US48117,"Deaf Smith County, TX",14.9,42577,5.1
05000US48119,"Delta County, TX",15.7,41406,8.7
05000US48121,"Denton County, TX",40.3,72939,7.3
05000US48123,"DeWitt County, TX",12.2,45457,9
05000US48125,"Dickens County, TX",13.3,33950,5.8
05000US48127,"Dimmit County, TX",9.2,32960,4.7
05000US48129,"Donley County, TX",19.0,41875,11.6
05000US48131,"Duval County, TX",7.4,35167,13.8
05000US48133,"Eastland County, TX",17.0,35044,6.5
05000US48135,"Ector County, TX",13.2,50851,6.2
05000US48137,"Edwards County, TX",23.3,41613,7.8
05000US48139,"Ellis County, TX",20.8,62832,11
05000US48141,"El Paso County, TX",20.3,39699,3.6
05000US48143,"Erath County, TX",24.5,40176,5.5
05000US48145,"Falls County, TX",11.8,33744,5.6
05000US48147,"Fannin County, TX",15.3,43382,12.6
05000US48149,"Fayette County, TX",17.6,45478,9.3
05000US48151,"Fisher County, TX",15.6,42900,8.8
05000US48153,"Floyd County, TX",16.0,35323,6.9
05000US48155,"Foard County, TX",23.4,32443,4.4
05000US48157,"Fort Bend County, TX",40.8,84211,9.4
05000US48159,"Franklin County, TX",23.3,45684,7.3
05000US48161,"Freestone County, TX",12.9,45510,9.1
05000US48163,"Frio County, TX",8.2,38161,12.1
05000US48165,"Gaines County, TX",12.4,50850,6.3
05000US48167,"Galveston County, TX",28.3,61555,9.3
05000US48169,"Garza County, TX",10.7,41750,7.3
05000US48171,"Gillespie County, TX",28.0,55017,6.1
05000US48173,"Glasscock County, TX",17.5,76563,6.8
05000US48175,"Goliad County, TX",13.6,50635,8.9
05000US48177,"Gonzales County, TX",14.4,39115,10.1
05000US48179,"Gray County, TX",13.9,44455,9
05000US48181,"Grayson County, TX",19.3,46587,9.7
05000US48183,"Gregg County, TX",20.1,45233,5.9
05000US48185,"Grimes County, TX",11.0,43810,17.9
05000US48187,"Guadalupe County, TX",25.3,63889,6.9
05000US48189,"Hale County, TX",13.5,40521,2.8
05000US48191,"Hall County, TX",14.7,32097,4.5
05000US48193,"Hamilton County, TX",18.5,39709,8.4
05000US48195,"Hansford County, TX",21.1,49626,8.8
05000US48197,"Hardeman County, TX",17.0,35332,3.4
05000US48199,"Hardin County, TX",15.0,54275,7.8
05000US48201,"Harris County, TX",28.1,53160,8.2
05000US48203,"Harrison County, TX",18.2,46718,6.9
05000US48205,"Hartley County, TX",19.8,63407,2.6
05000US48207,"Haskell County, TX",14.8,40247,9
05000US48209,"Hays County, TX",36.0,57834,12.6
05000US48211,"Hemphill County, TX",17.6,53295,6.5
05000US48213,"Henderson County, TX",14.2,41100,15.1
05000US48215,"Hidalgo County, TX",15.6,33218,4
05000US48217,"Hill County, TX",14.6,39405,14.6
05000US48219,"Hockley County, TX",18.9,51054,4.4
05000US48221,"Hood County, TX",23.0,54902,18.3
05000US48223,"Hopkins County, TX",15.2,42257,6.1
05000US48225,"Houston County, TX",14.1,32859,9.4
05000US48227,"Howard County, TX",11.2,43393,5.4
05000US48229,"Hudspeth County, TX",9.6,22083,8.7
05000US48231,"Hunt County, TX",17.3,45170,16.7
05000US48233,"Hutchinson County, TX",14.5,46677,8.2
05000US48235,"Irion County, TX",10.2,48646,5.9
05000US48237,"Jack County, TX",12.1,43902,13.3
05000US48239,"Jackson County, TX",16.8,47591,9.4
05000US48241,"Jasper County, TX",11.8,40603,13.3
05000US48243,"Jeff Davis County, TX",30.6,49375,3.6
05000US48245,"Jefferson County, TX",18.1,43750,3.4
05000US48247,"Jim Hogg County, TX",9.8,36919,17
05000US48249,"Jim Wells County, TX",11.9,40723,9.8
05000US48251,"Johnson County, TX",15.8,57016,11.6
05000US48253,"Jones County, TX",9.5,38896,8.1
05000US48255,"Karnes County, TX",10.5,39706,9.6
05000US48257,"Kaufman County, TX",17.4,61564,15.3
05000US48259,"Kendall County, TX",38.8,71553,5.8
05000US48261,"Kenedy County, TX",12.1,37206,5.6
05000US48263,"Kent County, TX",20.9,38750,3.5
05000US48265,"Kerr County, TX",29.3,43849,5.3
05000US48267,"Kimble County, TX",17.9,46786,4.7
05000US48269,"King County, TX",23.5,63750,0
05000US48271,"Kinney County, TX",16.0,34083,6.2
05000US48273,"Kleberg County, TX",22.5,38058,5.2
05000US48275,"Knox County, TX",12.6,33667,4.1
05000US48277,"Lamar County, TX",15.8,39630,5.5
05000US48279,"Lamb County, TX",13.8,35265,4.3
05000US48281,"Lampasas County, TX",19.4,47968,10.8
05000US48283,"La Salle County, TX",5.4,26731,12.3
05000US48285,"Lavaca County, TX",15.3,42934,10.9
05000US48287,"Lee County, TX",12.9,50860,16.9
05000US48289,"Leon County, TX",14.1,43534,9.5
05000US48291,"Liberty County, TX",9.2,48408,20.2
05000US48293,"Limestone County, TX",13.2,40213,6.7
05000US48295,"Lipscomb County, TX",20.5,56131,6.4
05000US48297,"Live Oak County, TX",13.1,42182,10.4
05000US48299,"Llano County, TX",25.9,45533,13.1
05000US48301,"Loving County, TX",3.7,39375,4
05000US48303,"Lubbock County, TX",27.4,43993,2.1
05000US48305,"Lynn County, TX",17.5,45066,2.1
05000US48307,"McCulloch County, TX",19.2,36560,5.7
05000US48309,"McLennan County, TX",21.8,41589,2.7
05000US48311,"McMullen County, TX",6.6,38438,1.9
05000US48313,"Madison County, TX",10.5,41202,8.4
05000US48315,"Marion County, TX",10.9,32226,7
05000US48317,"Martin County, TX",10.7,41964,2.1
05000US48319,"Mason County, TX",28.4,44408,2.5
05000US48321,"Matagorda County, TX",15.4,43146,7.8
05000US48323,"Maverick County, TX",12.5,30959,8.3
05000US48325,"Medina County, TX",19.4,52206,14.4
05000US48327,"Menard County, TX",18.7,35048,11.3
05000US48329,"Midland County, TX",22.9,59391,3.8
05000US48331,"Milam County, TX",13.7,39170,11.8
05000US48333,"Mills County, TX",17.5,34984,2.7
05000US48335,"Mitchell County, TX",7.2,41082,5.8
05000US48337,"Montague County, TX",15.0,45287,13.1
05000US48339,"Montgomery County, TX",30.1,66422,15.2
05000US48341,"Moore County, TX",13.2,48489,4.3
05000US48343,"Morris County, TX",14.9,39122,7.3
05000US48345,"Motley County, TX",20.2,35313,7.7
05000US48347,"Nacogdoches County, TX",24.5,35641,4.2
05000US48349,"Navarro County, TX",16.5,41511,9.8
05000US48351,"Newton County, TX",9.3,38574,15.8
05000US48353,"Nolan County, TX",13.7,37671,3.9
05000US48355,"Nueces County, TX",20.0,46499,3.8
05000US48357,"Ochiltree County, TX",13.7,50881,6.4
05000US48359,"Oldham County, TX",24.2,50993,4
05000US48361,"Orange County, TX",12.2,48864,3.4
05000US48363,"Palo Pinto County, TX",14.6,43041,10.3
05000US48365,"Panola County, TX",10.8,50508,7.3
05000US48367,"Parker County, TX",23.8,65299,11.9
05000US48369,"Parmer County, TX",13.9,44925,2.7
05000US48371,"Pecos County, TX",11.4,43529,5.6
05000US48373,"Polk County, TX",12.0,37194,13.5
05000US48375,"Potter County, TX",15.2,37848,3.8
05000US48377,"Presidio County, TX",23.8,29400,10.7
05000US48379,"Rains County, TX",12.0,45099,18.3
05000US48381,"Randall County, TX",29.9,57509,4
05000US48383,"Reagan County, TX",8.1,55968,14.6
05000US48385,"Real County, TX",20.9,31713,15.4
05000US48387,"Red River County, TX",12.3,34430,5.9
05000US48389,"Reeves County, TX",11.6,39577,4.6
05000US48391,"Refugio County, TX",10.0,42589,8.3
05000US48393,"Roberts County, TX",36.8,64688,0.4
05000US48395,"Robertson County, TX",17.1,40711,7
05000US48397,"Rockwall County, TX",35.3,82725,11.4
05000US48399,"Runnels County, TX",15.6,39115,4
05000US48401,"Rusk County, TX",13.1,46220,6.6
05000US48403,"Sabine County, TX",14.1,33053,13.2
05000US48405,"San Augustine County, TX",11.1,27580,5.5
05000US48407,"San Jacinto County, TX",11.8,46413,23.4
05000US48409,"San Patricio County, TX",15.4,51104,4.6
05000US48411,"San Saba County, TX",17.2,37230,5
05000US48413,"Schleicher County, TX",18.9,50417,10
05000US48415,"Scurry County, TX",14.8,46340,4.9
05000US48417,"Shackelford County, TX",22.6,46181,6
05000US48419,"Shelby County, TX",13.5,35732,9.9
05000US48421,"Sherman County, TX",20.0,47500,1.6
05000US48423,"Smith County, TX",24.8,47312,4.7
05000US48425,"Somervell County, TX",30.3,51618,16.2
05000US48427,"Starr County, TX",8.5,24653,8.1
05000US48429,"Stephens County, TX",13.2,38424,1.6
05000US48431,"Sterling County, TX",20.8,44239,7.9
05000US48433,"Stonewall County, TX",27.9,52917,9.6
05000US48435,"Sutton County, TX",13.7,62321,5.3
05000US48437,"Swisher County, TX",16.9,40227,4.4
05000US48439,"Tarrant County, TX",29.1,56859,6.5
05000US48441,"Taylor County, TX",24.2,44372,2.9
05000US48443,"Terrell County, TX",16.2,37750,14.8
05000US48445,"Terry County, TX",14.6,35537,5.1
05000US48447,"Throckmorton County, TX",18.6,41019,9.3
05000US48449,"Titus County, TX",13.8,40909,4.4
05000US48451,"Tom Green County, TX",21.5,44310,4.1
05000US48453,"Travis County, TX",44.2,56403,5
05000US48455,"Trinity County, TX",9.6,37223,15.9
05000US48457,"Tyler County, TX",10.6,36785,18.4
05000US48459,"Upshur County, TX",14.4,45696,7.4
05000US48461,"Upton County, TX",14.5,52042,12
05000US48463,"Uvalde County, TX",16.2,34110,7
05000US48465,"Val Verde County, TX",15.8,40509,5.5
05000US48467,"Van Zandt County, TX",12.5,42668,21.8
05000US48469,"Victoria County, TX",16.7,50097,4.9
05000US48471,"Walker County, TX",18.2,38654,7.1
05000US48473,"Waller County, TX",19.5,51576,16.1
05000US48475,"Ward County, TX",11.5,40222,6.7
05000US48477,"Washington County, TX",24.3,44162,6.4
05000US48479,"Webb County, TX",16.9,38421,4.6
05000US48481,"Wharton County, TX",15.6,40988,10
05000US48483,"Wheeler County, TX",17.5,49615,7.3
05000US48485,"Wichita County, TX",20.0,45589,2.7
05000US48487,"Wilbarger County, TX",18.2,42271,1.3
05000US48489,"Willacy County, TX",8.4,26369,2.3
05000US48491,"Williamson County, TX",37.6,70849,5.7
05000US48493,"Wilson County, TX",18.2,62870,11.8
05000US48495,"Winkler County, TX",8.1,47167,13.1
05000US48497,"Wise County, TX",15.9,55492,14.1
05000US48499,"Wood County, TX",17.1,42404,14.2
05000US48501,"Yoakum County, TX",15.9,48611,9.2
05000US48503,"Young County, TX",15.4,42008,5
05000US48505,"Zapata County, TX",8.5,28617,10.6
05000US48507,"Zavala County, TX",9.8,25206,7.8
05000US49001,"Beaver County, UT",14.7,45948,3.9
05000US49003,"Box Elder County, UT",21.7,55918,6.2
05000US49005,"Cache County, UT",35.9,49203,4.7
05000US49007,"Carbon County, UT",13.2,47240,4.3
05000US49009,"Daggett County, UT",18.6,44792,6.9
05000US49011,"Davis County, UT",34.1,69355,4.8
05000US49013,"Duchesne County, UT",16.3,55724,10.1
05000US49015,"Emery County, UT",12.5,51372,6.4
05000US49017,"Garfield County, UT",21.2,44345,3.8
05000US49019,"Grand County, UT",25.7,42208,1.7
05000US49021,"Iron County, UT",26.6,42296,6.8
05000US49023,"Juab County, UT",13.1,53314,13
05000US49025,"Kane County, UT",27.1,46979,3.5
05000US49027,"Millard County, UT",19.0,47235,4.8
05000US49029,"Morgan County, UT",29.1,77159,8.3
05000US49031,"Piute County, UT",17.2,37273,7.3
05000US49033,"Rich County, UT",13.5,49803,12.6
05000US49035,"Salt Lake County, UT",30.8,59626,3.5
05000US49037,"San Juan County, UT",19.4,40186,10.8
05000US49039,"Sanpete County, UT",19.2,46214,10.4
05000US49041,"Sevier County, UT",15.9,45599,3.9
05000US49043,"Summit County, UT",48.3,86515,6.2
05000US49045,"Tooele County, UT",19.8,61933,10.9
05000US49047,"Uintah County, UT",16.6,61850,7.4
05000US49049,"Utah County, UT",35.7,59864,5
05000US49051,"Wasatch County, UT",31.3,65012,6.9
05000US49053,"Washington County, UT",25.4,49145,3.6
05000US49055,"Wayne County, UT",24.4,44821,5
05000US49057,"Weber County, UT",22.2,54923,5.4
05000US50001,"Addison County, VT",34.2,57785,6.4
05000US50003,"Bennington County, VT",32.7,48938,4.8
05000US50005,"Caledonia County, VT",26.9,44435,7
05000US50007,"Chittenden County, VT",46.3,63900,2.4
05000US50009,"Essex County, VT",15.5,37214,7.4
05000US50011,"Franklin County, VT",22.3,55051,7.7
05000US50013,"Grand Isle County, VT",29.6,60433,11.2
05000US50015,"Lamoille County, VT",35.3,54064,8.8
05000US50017,"Orange County, VT",28.2,53627,8.3
05000US50019,"Orleans County, VT",20.0,41618,6.9
05000US50021,"Rutland County, VT",26.9,48968,4.9
05000US50023,"Washington County, VT",38.1,57276,5.5
05000US50025,"Windham County, VT",33.9,51113,5.7
05000US50027,"Windsor County, VT",34.6,53124,4.2
05000US51001,"Accomack County, VA",17.6,40780,5.9
05000US51003,"Albemarle County, VA",52.2,67797,4
05000US51005,"Alleghany County, VA",16.1,46133,7.3
05000US51007,"Amelia County, VA",14.5,50596,18.6
05000US51009,"Amherst County, VA",16.7,45020,6
05000US51011,"Appomattox County, VA",13.9,50092,5.2
05000US51013,"Arlington County, VA",71.2,102459,5
05000US51015,"Augusta County, VA",19.9,50971,4.7
05000US51017,"Bath County, VA",16.1,51528,12.9
05000US51019,"Bedford County, VA",24.7,56906,6.1
05000US51021,"Bland County, VA",11.3,42658,9.6
05000US51023,"Botetourt County, VA",22.7,66053,4.5
05000US51025,"Brunswick County, VA",12.3,33859,13.8
05000US51027,"Buchanan County, VA",7.6,29821,9
05000US51029,"Buckingham County, VA",13.7,37843,15.3
05000US51031,"Campbell County, VA",16.5,45432,3
05000US51033,"Caroline County, VA",16.7,58044,16.8
05000US51035,"Carroll County, VA",12.1,33600,7.5
05000US51036,"Charles City County, VA",14.0,48208,9.8
05000US51037,"Charlotte County, VA",14.6,33562,13.1
05000US51041,"Chesterfield County, VA",36.4,72363,3.9
05000US51043,"Clarke County, VA",31.2,80186,24.1
05000US51045,"Craig County, VA",14.1,47691,11.5
05000US51047,"Culpeper County, VA",22.3,65567,22.5
05000US51049,"Cumberland County, VA",15.0,43137,19.9
05000US51051,"Dickenson County, VA",10.0,32622,17
05000US51053,"Dinwiddie County, VA",14.1,51582,6.2
05000US51057,"Essex County, VA",14.8,42446,20.4
05000US51059,"Fairfax County, VA",58.2,109383,13.2
05000US51061,"Fauquier County, VA",32.0,88687,27.1
05000US51063,"Floyd County, VA",18.2,44038,14.7
05000US51065,"Fluvanna County, VA",28.6,71181,8.8
05000US51067,"Franklin County, VA",17.9,45049,8.6
05000US51069,"Frederick County, VA",26.2,67694,17.3
05000US51071,"Giles County, VA",16.1,45231,6.1
05000US51073,"Gloucester County, VA",21.1,60752,14.2
05000US51075,"Goochland County, VA",37.4,82683,6.9
05000US51077,"Grayson County, VA",11.2,31931,7.4
05000US51079,"Greene County, VA",22.8,58804,7.8
05000US51081,"Greensville County, VA",8.1,38423,10.1
05000US51083,"Halifax County, VA",14.2,35191,7.3
05000US51085,"Hanover County, VA",34.1,76719,4.2
05000US51087,"Henrico County, VA",39.5,61300,3.8
05000US51089,"Henry County, VA",11.2,34373,7.1
05000US51091,"Highland County, VA",23.7,50136,13.4
05000US51093,"Isle of Wight County, VA",25.8,64491,6.9
05000US51095,"James City County, VA",45.3,76767,7
05000US51097,"King and Queen County, VA",12.6,49410,28.8
05000US51099,"King George County, VA",30.6,82195,19.1
05000US51101,"King William County, VA",19.7,63151,12.6
05000US51103,"Lancaster County, VA",25.8,49516,10.7
05000US51105,"Lee County, VA",12.1,31729,12.1
05000US51107,"Loudoun County, VA",57.9,122068,16.3
05000US51109,"Louisa County, VA",18.5,55765,13.5
05000US51111,"Lunenburg County, VA",10.4,34455,13.4
05000US51113,"Madison County, VA",18.4,54510,10.8
05000US51115,"Mathews County, VA",25.8,55590,23.7
05000US51117,"Mecklenburg County, VA",13.7,35399,10.6
05000US51119,"Middlesex County, VA",28.8,55625,17.4
05000US51121,"Montgomery County, VA",41.0,44166,2.2
05000US51125,"Nelson County, VA",23.9,48888,12
05000US51127,"New Kent County, VA",23.2,70978,5.8
05000US51131,"Northampton County, VA",19.6,34304,2.3
05000US51133,"Northumberland County, VA",22.2,51911,13.5
05000US51135,"Nottoway County, VA",11.1,38209,17.9
05000US51137,"Orange County, VA",22.4,59501,21.4
05000US51139,"Page County, VA",11.6,43745,19.3
05000US51141,"Patrick County, VA",9.4,35599,8.1
05000US51143,"Pittsylvania County, VA",13.9,42229,7.9
05000US51145,"Powhatan County, VA",25.2,76495,8.7
05000US51147,"Prince Edward County, VA",20.7,36743,8.6
05000US51149,"Prince George County, VA",17.6,63031,3.6
05000US51153,"Prince William County, VA",37.7,96160,25.3
05000US51155,"Pulaski County, VA",15.4,43072,4.2
05000US51157,"Rappahannock County, VA",34.1,57837,20.7
05000US51159,"Richmond County, VA",10.3,48958,16.1
05000US51161,"Roanoke County, VA",32.6,61686,3.2
05000US51163,"Rockbridge County, VA",22.5,45859,5
05000US51165,"Rockingham County, VA",23.3,51721,4.1
05000US51167,"Russell County, VA",9.7,32637,9.7
05000US51169,"Scott County, VA",11.1,37544,8.7
05000US51171,"Shenandoah County, VA",18.4,49953,14.2
05000US51173,"Smyth County, VA",14.3,34394,3.6
05000US51175,"Southampton County, VA",12.2,46703,14.3
05000US51177,"Spotsylvania County, VA",29.0,79402,24.2
05000US51179,"Stafford County, VA",35.5,96355,27.7
05000US51181,"Surry County, VA",15.7,52955,19.7
05000US51183,"Sussex County, VA",9.5,39603,7
05000US51185,"Tazewell County, VA",13.3,36080,10.7
05000US51187,"Warren County, VA",20.7,61693,29.4
05000US51191,"Washington County, VA",21.7,42844,6.5
05000US51193,"Westmoreland County, VA",14.4,48672,23.8
05000US51195,"Wise County, VA",12.7,35120,6.9
05000US51197,"Wythe County, VA",14.5,40564,4.1
05000US51199,"York County, VA",41.1,82454,4.5
05000US51510,"Alexandria city, VA",60.5,83996,8.5
05000US51515,"Bedford city, VA",21.3,35863,3
05000US51520,"Bristol city, VA",19.2,30636,2.7
05000US51530,"Buena Vista city, VA",15.3,35921,1.3
05000US51540,"Charlottesville city, VA",48.1,44535,3.2
05000US51550,"Chesapeake city, VA",28.4,70244,3.7
05000US51570,"Colonial Heights city, VA",19.2,51612,3
05000US51580,"Covington city, VA",8.5,36067,7.7
05000US51590,"Danville city, VA",16.4,30505,5.4
05000US51595,"Emporia city, VA",13.3,29093,3.9
05000US51600,"Fairfax city, VA",53.2,98563,14.5
05000US51610,"Falls Church city, VA",72.8,122844,5.7
05000US51620,"Franklin city, VA",20.8,33447,9.7
05000US51630,"Fredericksburg city, VA",33.3,45951,13.3
05000US51640,"Galax city, VA",15.0,24059,12.2
05000US51650,"Hampton city, VA",22.6,51584,3.3
05000US51660,"Harrisonburg city, VA",35.6,36853,3.5
05000US51670,"Hopewell city, VA",10.1,37029,2.3
05000US51678,"Lexington city, VA",46.9,36511,3.1
05000US51680,"Lynchburg city, VA",30.7,37774,3.8
05000US51683,"Manassas city, VA",27.9,70634,20.8
05000US51685,"Manassas Park city, VA",22.0,71810,24.6
05000US51690,"Martinsville city, VA",17.9,28840,5
05000US51700,"Newport News city, VA",23.9,50744,5.3
05000US51710,"Norfolk city, VA",25.4,44164,4
05000US51720,"Norton city, VA",20.2,38983,3.5
05000US51730,"Petersburg city, VA",14.3,35126,3
05000US51735,"Poquoson city, VA",35.1,85033,4.3
05000US51740,"Portsmouth city, VA",19.0,46269,5.3
05000US51750,"Radford city, VA",29.5,29757,1.4
05000US51760,"Richmond city, VA",33.8,39445,4.8
05000US51770,"Roanoke city, VA",22.9,38265,3.2
05000US51775,"Salem city, VA",30.0,47776,2.4
05000US51790,"Staunton city, VA",29.8,42918,5
05000US51800,"Suffolk city, VA",25.7,66479,6.7
05000US51810,"Virginia Beach city, VA",32.3,65980,3.2
05000US51820,"Waynesboro city, VA",22.3,43884,1.7
05000US51830,"Williamsburg city, VA",49.5,50865,7.2
05000US51840,"Winchester city, VA",29.5,45959,10
05000US53001,"Adams County, WA",12.3,41798,3.5
05000US53003,"Asotin County, WA",16.3,42305,3.7
05000US53005,"Benton County, WA",28.6,60300,4.9
05000US53007,"Chelan County, WA",24.1,50582,3.1
05000US53009,"Clallam County, WA",24.6,46431,6.6
05000US53011,"Clark County, WA",26.0,58764,5.5
05000US53013,"Columbia County, WA",18.7,45417,1.6
05000US53015,"Cowlitz County, WA",15.4,46568,8.9
05000US53017,"Douglas County, WA",17.4,52285,4.3
05000US53019,"Ferry County, WA",14.0,35742,12.7
05000US53021,"Franklin County, WA",14.8,51770,4.7
05000US53023,"Garfield County, WA",24.6,51325,2.9
05000US53025,"Grant County, WA",14.6,45531,4.2
05000US53027,"Grays Harbor County, WA",14.4,42440,9.5
05000US53029,"Island County, WA",30.8,59500,14.5
05000US53031,"Jefferson County, WA",35.3,46870,8.4
05000US53033,"King County, WA",46.0,71175,7.2
05000US53035,"Kitsap County, WA",28.9,61776,14.3
05000US53037,"Kittitas County, WA",31.7,41739,9.6
05000US53039,"Klickitat County, WA",18.9,40171,8.6
05000US53041,"Lewis County, WA",14.9,43490,9.8
05000US53043,"Lincoln County, WA",19.2,45563,8.5
05000US53045,"Mason County, WA",18.3,48878,15.5
05000US53047,"Okanogan County, WA",17.6,40924,4.1
05000US53049,"Pacific County, WA",16.7,40873,8.7
05000US53051,"Pend Oreille County, WA",17.1,37582,23.3
05000US53053,"Pierce County, WA",23.6,59105,10.7
05000US53055,"San Juan County, WA",44.8,52712,4
05000US53057,"Skagit County, WA",23.6,56457,9.3
05000US53059,"Skamania County, WA",22.5,55319,12.3
05000US53061,"Snohomish County, WA",28.8,68338,11
05000US53063,"Spokane County, WA",28.7,49615,3.3
05000US53065,"Stevens County, WA",18.9,42746,10.7
05000US53067,"Thurston County, WA",32.0,63224,7.6
05000US53069,"Wahkiakum County, WA",16.7,45335,19.2
05000US53071,"Walla Walla County, WA",25.7,47166,4.6
05000US53073,"Whatcom County, WA",31.9,51639,5.1
05000US53075,"Whitman County, WA",48.8,34169,2.7
05000US53077,"Yakima County, WA",15.9,44256,3.7
05000US54001,"Barbour County, WV",11.7,36087,12.9
05000US54003,"Berkeley County, WV",19.4,53332,14.6
05000US54005,"Boone County, WV",8.5,42819,9
05000US54007,"Braxton County, WV",10.5,31623,17.8
05000US54009,"Brooke County, WV",17.0,42307,8.9
05000US54011,"Cabell County, WV",25.2,37238,3.5
05000US54013,"Calhoun County, WV",8.6,29282,19.7
05000US54015,"Clay County, WV",8.3,33165,23.2
05000US54017,"Doddridge County, WV",10.2,31261,20.3
05000US54019,"Fayette County, WV",10.4,34891,11
05000US54021,"Gilmer County, WV",14.9,35524,11.6
05000US54023,"Grant County, WV",10.9,40250,8.2
05000US54025,"Greenbrier County, WV",16.3,36539,6.4
05000US54027,"Hampshire County, WV",7.9,28573,17.4
05000US54029,"Hancock County, WV",16.5,37465,6.4
05000US54031,"Hardy County, WV",10.3,34184,11.1
05000US54033,"Harrison County, WV",18.1,41799,5.7
05000US54035,"Jackson County, WV",16.2,41087,13.9
05000US54037,"Jefferson County, WV",27.8,64314,28.2
05000US54039,"Kanawha County, WV",24.3,45642,4.8
05000US54041,"Lewis County, WV",14.5,35179,6.8
05000US54043,"Lincoln County, WV",8.1,34066,17.5
05000US54045,"Logan County, WV",8.9,36698,11
05000US54047,"McDowell County, WV",5.7,22972,10.4
05000US54049,"Marion County, WV",20.0,40827,5.9
05000US54051,"Marshall County, WV",13.5,40288,5.8
05000US54053,"Mason County, WV",10.4,37877,11.7
05000US54055,"Mercer County, WV",17.4,34517,6.7
05000US54057,"Mineral County, WV",13.6,32968,7.3
05000US54059,"Mingo County, WV",9.6,34518,16.2
05000US54061,"Monongalia County, WV",37.3,41326,4.2
05000US54063,"Monroe County, WV",12.3,39877,17.4
05000US54065,"Morgan County, WV",15.0,35350,12.7
05000US54067,"Nicholas County, WV",13.8,38780,11
05000US54069,"Ohio County, WV",27.0,40652,4.6
05000US54071,"Pendleton County, WV",12.1,34087,18.1
05000US54073,"Pleasants County, WV",10.3,42300,7.5
05000US54075,"Pocahontas County, WV",15.7,32381,11.4
05000US54077,"Preston County, WV",12.6,45538,13.1
05000US54079,"Putnam County, WV",25.0,56081,4.8
05000US54081,"Raleigh County, WV",16.1,39325,9.6
05000US54083,"Randolph County, WV",18.0,37350,7.1
05000US54085,"Ritchie County, WV",12.0,35634,10.3
05000US54087,"Roane County, WV",9.4,27174,20
05000US54089,"Summers County, WV",13.5,33066,18.6
05000US54091,"Taylor County, WV",14.4,40720,7.9
05000US54093,"Tucker County, WV",16.0,36445,13.2
05000US54095,"Tyler County, WV",10.0,37919,12.1
05000US54097,"Upshur County, WV",15.4,41214,9.1
05000US54099,"Wayne County, WV",12.1,36575,6.9
05000US54101,"Webster County, WV",7.3,25634,12.8
05000US54103,"Wetzel County, WV",11.7,37897,15.4
05000US54105,"Wirt County, WV",10.2,36602,9.4
05000US54107,"Wood County, WV",18.8,42734,3.9
05000US54109,"Wyoming County, WV",9.5,36010,18.6
05000US55001,"Adams County, WI",11.8,42781,10.4
05000US55003,"Ashland County, WI",23.1,39157,5.4
05000US55005,"Barron County, WI",16.0,44149,6
05000US55007,"Bayfield County, WI",26.8,44626,7
05000US55009,"Brown County, WI",25.8,53419,3
05000US55011,"Buffalo County, WI",17.4,47119,5.5
05000US55013,"Burnett County, WI",17.5,39382,12.1
05000US55015,"Calumet County, WI",26.5,64982,2.8
05000US55017,"Chippewa County, WI",18.2,50327,4.1
05000US55019,"Clark County, WI",11.6,43147,5.8
05000US55021,"Columbia County, WI",20.9,57869,6.5
05000US55023,"Crawford County, WI",15.7,41743,6.6
05000US55025,"Dane County, WI",45.8,61790,3.1
05000US55027,"Dodge County, WI",15.9,53782,6.4
05000US55029,"Door County, WI",28.7,48707,5.3
05000US55031,"Douglas County, WI",21.8,45370,3.3
05000US55033,"Dunn County, WI",24.1,47847,5.8
05000US55035,"Eau Claire County, WI",31.5,47821,3.2
05000US55037,"Florence County, WI",15.3,44652,4.4
05000US55039,"Fond du Lac County, WI",19.1,53399,4.9
05000US55041,"Forest County, WI",12.1,40215,6.8
05000US55043,"Grant County, WI",19.4,46138,5.4
05000US55045,"Green County, WI",19.1,55380,6.2
05000US55047,"Green Lake County, WI",15.6,48772,6
05000US55049,"Iowa County, WI",21.4,55900,10.2
05000US55051,"Iron County, WI",20.1,37112,5.2
05000US55053,"Jackson County, WI",16.1,43098,5.6
05000US55055,"Jefferson County, WI",22.9,54705,6.3
05000US55057,"Juneau County, WI",11.7,45461,6.1
05000US55059,"Kenosha County, WI",23.8,55117,10
05000US55061,"Kewaunee County, WI",13.3,55611,3.1
05000US55063,"La Crosse County, WI",29.3,50771,2.9
05000US55065,"Lafayette County, WI",16.7,49263,7.8
05000US55067,"Langlade County, WI",12.7,42958,5.4
05000US55069,"Lincoln County, WI",15.1,48293,5.6
05000US55071,"Manitowoc County, WI",18.5,50091,4
05000US55073,"Marathon County, WI",21.9,53762,3.3
05000US55075,"Marinette County, WI",13.9,41533,6.6
05000US55077,"Marquette County, WI",13.3,44879,11.7
05000US55078,"Menominee County, WI",11.5,37644,8.8
05000US55079,"Milwaukee County, WI",27.7,43599,3.6
05000US55081,"Monroe County, WI",16.6,48768,3.4
05000US55083,"Oconto County, WI",13.8,50763,6.1
05000US55085,"Oneida County, WI",21.5,44181,4.5
05000US55087,"Outagamie County, WI",26.4,57584,2.7
05000US55089,"Ozaukee County, WI",44.0,75854,3.5
05000US55091,"Pepin County, WI",17.4,49544,6.9
05000US55093,"Pierce County, WI",26.5,61153,8.9
05000US55095,"Polk County, WI",19.4,49595,14.5
05000US55097,"Portage County, WI",27.2,51422,4.2
05000US55099,"Price County, WI",15.3,42206,5.2
